1,0.072266
12,0.070312
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
12,0.070312
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
12,0.070312
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
12,0.070312
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
12,0.070312
1,0.072266
1,0.072266
12,0.070312
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
12,0.070312
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
12,0.070312
1,0.072266
1,0.072266
-1,0
12,0.070312
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
12,0.070312
1,0.072266
1,0.072266
12,0.070312
1,0.072266
12,0.070312
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
12,0.070312
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
12,0.070312
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
12,0.070312
1,0.072266
12,0.070312
1,0.072266
12,0.070312
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
12,0.070312
12,0.070312
1,0.072266
1,0.072266
1,0.074219
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
12,0.070312
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
12,0.070312
12,0.070312
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
12,0.070312
1,0.072266
12,0.070312
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.074219
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.074219
1,0.072266
1,0.072266
12,0.070312
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.074219
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
12,0.070312
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
12,0.070312
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.074219
1,0.072266
1,0.072266
1,0.074219
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
12,0.070312
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
12,0.070312
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
12,0.070312
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
12,0.070312
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
12,0.070312
12,0.070312
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
1,0.072266
